variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,1,온몸이 떨림,symptom:57ad1f5606,0.0795,1.0,0.3966,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,2,오한,symptom:3cd9aa52ce,0.0794,0.1377,0.2549,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,3,권태감,symptom:31a60ea1ae,0.0403,0.1097,0.2088,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,4,두통,headache,0.0383,0.1059,0.17,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,5,근육통,symptom:869ad45ea0,0.0379,0.1048,0.1686,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,6,구토,symptom:29fe75f845,0.0371,0.0625,0.1654,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,7,열,fever,0.0365,0.0625,0.161,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,8,감기 증상,symptom:cabd50b0e8,0.0175,0.0,0.2478,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,9,식욕부진,symptom:8678ac0397,0.0172,0.0,0.2236,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,10,체중감소,symptom:ed4d516e68,0.0169,0.0,0.2221,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,11,목소리 변화,voice_change,0.0167,0.0,0.2105,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,12,화농성 객담,symptom:54da254b40,0.0162,0.0,0.1995,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,13,기운없음,symptom:3a6b475b6a,0.0159,0.0,0.1987,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,14,가래,sputum,0.0157,0.0,0.198,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,15,삼키기 곤란,dysphagia,0.0155,0.0,0.1899,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,16,기침,cough,0.0153,0.0,0.1852,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,17,천식,symptom:6a75325fe5,0.0151,0.0,0.1728,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,18,천명음,wheezing,0.0149,0.0,0.1707,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,19,흉수,symptom:bc5b52a844,0.0143,0.0,0.1669,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_076,0,오한 온몸이 떨림 오한 온몸이 떨림,20,폐기능저하,symptom:0e2b6b7e94,0.0141,0.0,0.1668,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,1,가슴 두근거림,symptom:30c9328237,0.0799,1.0,0.4796,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,2,가슴 답답,chest_discomfort,0.0789,0.1163,0.28,0.0938,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,3,함몰가슴,symptom:9d31f655f3,0.0779,0.1145,0.2261,0.0938,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,4,삼키기 곤란,dysphagia,0.0408,0.0785,0.2083,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,5,청색증,symptom:2255dfd144,0.034,0.0517,0.0879,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,6,가래,sputum,0.0169,0.0,0.2067,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,7,사망,symptom:49570025c3,0.0167,0.0,0.1861,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,8,사래걸림,symptom:92ca1277c1,0.0164,0.0,0.1813,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,9,기침,cough,0.0162,0.0,0.1756,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,10,지남력 장애,symptom:78fcb0137a,0.0159,0.0,0.1754,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,11,검은색 가래,symptom:c9b9036b3a,0.0157,0.0,0.1681,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,12,운동 시 호흡곤란,symptom:a243309094,0.0155,0.0,0.163,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,13,거품이 섞인 가래,symptom:129b5a70ed,0.0153,0.0,0.1621,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,14,결막염,symptom:7a281d2ec2,0.0151,0.0,0.1553,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,15,반복되는 폐렴,symptom:ade69fdbb3,0.0149,0.0,0.1529,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,16,심부전,symptom:253a5cc7d1,0.0147,0.0,0.1398,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,17,재채기,symptom:f0ff1b70a5,0.0145,0.0,0.1354,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,18,온몸이 떨림,symptom:57ad1f5606,0.0143,0.0,0.1346,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,19,호흡기감염,symptom:1d4021c99f,0.0141,0.0,0.1294,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_077,0,가슴 두근거림 가슴 두근거림,20,호기의 증가,symptom:0a6604a5d8,0.0139,0.0,0.1274,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,1,피로감,symptom:a1e24be50f,0.0799,1.0,0.3037,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,2,두통,headache,0.0411,0.2047,0.2071,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,3,구토,symptom:29fe75f845,0.0379,0.0681,0.1554,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,4,체중감소,symptom:ed4d516e68,0.0379,0.0714,0.1535,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,5,오한,symptom:3cd9aa52ce,0.0369,0.0668,0.1455,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,6,근육통,symptom:869ad45ea0,0.035,0.1612,0.1255,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,7,운동 시 호흡곤란,symptom:a243309094,0.0177,0.0,0.2263,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,8,가래,sputum,0.0175,0.0,0.2159,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,9,권태감,symptom:31a60ea1ae,0.0172,0.0,0.2152,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,10,폐기능저하,symptom:0e2b6b7e94,0.0167,0.0,0.2005,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,11,복부팽만감,symptom:97f0d48f8a,0.0164,0.0,0.1913,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,12,의식 저하,symptom:272c527449,0.0162,0.0,0.1804,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,13,화농성 객담,symptom:54da254b40,0.0159,0.0,0.1765,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,14,창백,symptom:5913113332,0.0157,0.0,0.1682,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,15,설사,symptom:9c88ae340b,0.0155,0.0,0.1643,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,16,감기 증상,symptom:cabd50b0e8,0.0153,0.0,0.1621,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,17,박동성 통증,symptom:06a6f80381,0.0151,0.0,0.1603,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,18,객혈,hemoptysis,0.0149,0.0,0.1601,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,19,흉부압박감,symptom:3da5ddf893,0.0147,0.0,0.1587,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_078,0,피로감 피로감,20,거품이 섞인 가래,symptom:129b5a70ed,0.0141,0.0,0.1528,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,1,가래,sputum,0.0799,1.0,0.5163,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,2,검은색 가래,symptom:c9b9036b3a,0.0789,0.7611,0.455,0.15,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,3,거품이 섞인 가래,symptom:129b5a70ed,0.0779,0.5603,0.3503,0.1071,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,4,기침,cough,0.0405,0.4756,0.2306,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,5,화농성 객담,symptom:54da254b40,0.0401,0.3731,0.2535,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,6,구토,symptom:29fe75f845,0.037,0.276,0.0993,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,7,객혈,hemoptysis,0.0367,0.3834,0.0844,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,8,감기 증상,symptom:cabd50b0e8,0.0364,0.3134,0.0891,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,9,운동 시 호흡곤란,symptom:a243309094,0.0358,0.3255,0.0789,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,10,체중감소,symptom:ed4d516e68,0.035,0.3892,0.0669,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,11,마찰음,symptom:16666ae9ec,0.0167,0.0,0.1488,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,12,사래걸림,symptom:92ca1277c1,0.0164,0.0,0.1342,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,13,가슴 답답,chest_discomfort,0.0162,0.0,0.1317,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,14,천명음,wheezing,0.0159,0.0,0.1314,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,15,목소리 변화,voice_change,0.0157,0.0,0.1217,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,16,눈꼽,symptom:57152bc731,0.0155,0.0,0.1071,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,17,사지 부종,symptom:bf32e52932,0.0153,0.0,0.1059,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,18,온몸이 떨림,symptom:57ad1f5606,0.0151,0.0,0.1051,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,19,질식,symptom:86f571c688,0.0149,0.0,0.1035,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_079,0,가래 가래,20,천식,symptom:6a75325fe5,0.0145,0.0,0.0947,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,1,객혈,hemoptysis,0.0799,1.0,0.503,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,2,가래,sputum,0.0416,0.2815,0.2583,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,3,호흡기감염,symptom:1d4021c99f,0.0364,0.3172,0.0659,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,4,빈혈,symptom:4f9cdd7ad9,0.0175,0.0,0.1827,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,5,눈의 충혈,symptom:28fede7696,0.0172,0.0,0.1511,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,6,화농성 객담,symptom:54da254b40,0.0169,0.0,0.1448,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,7,사래걸림,symptom:92ca1277c1,0.0167,0.0,0.1422,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,8,압통,symptom:8283cd3a83,0.0164,0.0,0.1365,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,9,가슴 두근거림,symptom:30c9328237,0.0162,0.0,0.1221,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,10,흉수,symptom:bc5b52a844,0.0159,0.0,0.1217,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,11,사망,symptom:49570025c3,0.0157,0.0,0.1015,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,12,방사통,symptom:6e4c88eb21,0.0155,0.0,0.1013,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,13,눈꼽,symptom:57152bc731,0.0153,0.0,0.1001,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,14,질식,symptom:86f571c688,0.0151,0.0,0.0917,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,15,뇌압상승증상,symptom:8560c42361,0.0149,0.0,0.0913,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,16,창백,symptom:5913113332,0.0147,0.0,0.0872,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,17,폐동맥 고혈압,symptom:4a270174ee,0.0145,0.0,0.086,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,18,복벽이 움푹 들어감,symptom:4b1674fb28,0.0143,0.0,0.0834,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,19,식욕부진,symptom:8678ac0397,0.0141,0.0,0.0791,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_080,0,객혈 객혈,20,사지 부종,symptom:bf32e52932,0.0139,0.0,0.0786,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,1,체중감소,symptom:ed4d516e68,0.0799,1.0,0.3803,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,2,식욕부진,symptom:8678ac0397,0.0411,0.356,0.227,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,3,빈혈,symptom:4f9cdd7ad9,0.0405,0.4738,0.2177,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,4,마찰음,symptom:16666ae9ec,0.0375,0.063,0.183,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,5,구토,symptom:29fe75f845,0.0355,0.0344,0.1637,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,6,폐기능저하,symptom:0e2b6b7e94,0.0177,0.0,0.2438,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,7,기운없음,symptom:3a6b475b6a,0.0175,0.0,0.2304,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,8,천식,symptom:6a75325fe5,0.0169,0.0,0.2244,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,9,감기 증상,symptom:cabd50b0e8,0.0167,0.0,0.2212,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,10,반복되는 폐렴,symptom:ade69fdbb3,0.0162,0.0,0.2095,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,11,의식 저하,symptom:272c527449,0.0159,0.0,0.2062,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,12,빈맥,symptom:920af2278a,0.0157,0.0,0.1923,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,13,열,fever,0.0156,0.0735,0.0912,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,14,저산소증,symptom:b3d40f3209,0.0155,0.0,0.1904,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,15,화농성 객담,symptom:54da254b40,0.0153,0.0,0.1902,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,16,폐부종,symptom:2c8be00e20,0.0151,0.0,0.1884,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,17,고탄산증,symptom:2ddc315fa9,0.0149,0.0,0.1869,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,18,천명음,wheezing,0.0147,0.0,0.1855,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,19,기침,cough,0.0145,0.0,0.1838,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_081,0,체중감소 체중감소,20,온몸이 떨림,symptom:57ad1f5606,0.0143,0.0,0.1837,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,1,기침,cough,0.0799,1.0,0.4276,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,2,천명음,wheezing,0.0408,0.5319,0.1604,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,3,검은색 가래,symptom:c9b9036b3a,0.04,0.275,0.2522,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,4,결막염,symptom:7a281d2ec2,0.04,0.3474,0.1496,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,5,구토,symptom:29fe75f845,0.0399,0.2956,0.1771,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,6,가래,sputum,0.0383,0.2296,0.1708,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,7,화농성 객담,symptom:54da254b40,0.0378,0.1975,0.2065,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,8,오한,symptom:3cd9aa52ce,0.0373,0.3199,0.0844,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_082,0,기침 기침,9,근육통,symptom:869ad45ea0,0.037,0.2965,0.0895,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
